acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,class
1396,0.0003,https://api.spotify.com/v1/audio-analysis/1YCSrRV46EUUARar8nEuUm,0.478,223547,0.977,1YCSrRV46EUUARar8nEuUm,1.31e-06,6,0.352,-2.017,1,0.113,130.015,4,https://api.spotify.com/v1/tracks/1YCSrRV46EUUARar8nEuUm,audio_features,spotify:track:1YCSrRV46EUUARar8nEuUm,0.316,0
1397,0.0737,https://api.spotify.com/v1/audio-analysis/5cY8y2XgOfkAh4kSWLFKkz,0.566,185587,0.815,5cY8y2XgOfkAh4kSWLFKkz,0.0,9,0.12,-4.481,0,0.14,169.961,4,https://api.spotify.com/v1/tracks/5cY8y2XgOfkAh4kSWLFKkz,audio_features,spotify:track:5cY8y2XgOfkAh4kSWLFKkz,0.672,1
1398,0.0495,https://api.spotify.com/v1/audio-analysis/2WEAKylXBPr9PJNANBSTDG,0.601,226143,0.706,2WEAKylXBPr9PJNANBSTDG,0.0,6,0.0982,-4.537,0,0.0458,91.996,4,https://api.spotify.com/v1/tracks/2WEAKylXBPr9PJNANBSTDG,audio_features,spotify:track:2WEAKylXBPr9PJNANBSTDG,0.249,1
1399,0.000103,https://api.spotify.com/v1/audio-analysis/3YYknJXC3KZ92eRNGnr7Df,0.118,231111,0.954,3YYknJXC3KZ92eRNGnr7Df,0.0,8,0.16,-3.313,1,0.128,81.031,4,https://api.spotify.com/v1/tracks/3YYknJXC3KZ92eRNGnr7Df,audio_features,spotify:track:3YYknJXC3KZ92eRNGnr7Df,0.158,0
1400,1.66e-05,https://api.spotify.com/v1/audio-analysis/2Gd5PFNt88K42LIorcUJkN,0.279,183226,0.993,2Gd5PFNt88K42LIorcUJkN,1.12e-05,10,0.225,-5.104,1,0.156,99.577,4,https://api.spotify.com/v1/tracks/2Gd5PFNt88K42LIorcUJkN,audio_features,spotify:track:2Gd5PFNt88K42LIorcUJkN,0.0901,0
1401,0.000198,https://api.spotify.com/v1/audio-analysis/6SIpVsQoNu5MwBpDGfbNlw,0.366,209000,0.978,6SIpVsQoNu5MwBpDGfbNlw,6.72e-06,8,0.3,-3.731,1,0.156,138.078,4,https://api.spotify.com/v1/tracks/6SIpVsQoNu5MwBpDGfbNlw,audio_features,spotify:track:6SIpVsQoNu5MwBpDGfbNlw,0.158,0
1402,0.0169,https://api.spotify.com/v1/audio-analysis/6PvYTAWLe9BfPAfjrwSTVF,0.579,240791,0.731,6PvYTAWLe9BfPAfjrwSTVF,0.0,3,0.224,-5.306,0,0.0295,111.987,4,https://api.spotify.com/v1/tracks/6PvYTAWLe9BfPAfjrwSTVF,audio_features,spotify:track:6PvYTAWLe9BfPAfjrwSTVF,0.183,1
1403,0.0012,https://api.spotify.com/v1/audio-analysis/7FE8LbNFjloWiXeXSeNkRa,0.396,225865,0.956,7FE8LbNFjloWiXeXSeNkRa,0.000221,9,0.323,-4.854,0,0.15,177.031,3,https://api.spotify.com/v1/tracks/7FE8LbNFjloWiXeXSeNkRa,audio_features,spotify:track:7FE8LbNFjloWiXeXSeNkRa,0.333,0
1404,0.188,https://api.spotify.com/v1/audio-analysis/5KmwE6KlFaQn4Une3LTrhs,0.768,186333,0.649,5KmwE6KlFaQn4Une3LTrhs,0.000615,11,0.14,-6.29,0,0.0845,102.006,4,https://api.spotify.com/v1/tracks/5KmwE6KlFaQn4Une3LTrhs,audio_features,spotify:track:5KmwE6KlFaQn4Une3LTrhs,0.522,1
1405,0.728,https://api.spotify.com/v1/audio-analysis/5vDoxPSSWhiZ9MAqXXkwsm,0.596,155838,0.406,5vDoxPSSWhiZ9MAqXXkwsm,0.0,0,0.097,-6.563,1,0.0332,122.978,4,https://api.spotify.com/v1/tracks/5vDoxPSSWhiZ9MAqXXkwsm,audio_features,spotify:track:5vDoxPSSWhiZ9MAqXXkwsm,0.423,1
1406,0.695,https://api.spotify.com/v1/audio-analysis/5Mxt2tVgV4UjMfVwQkvZmq,0.634,214074,0.638,5Mxt2tVgV4UjMfVwQkvZmq,0.0,0,0.118,-5.56,1,0.0562,80.994,4,https://api.spotify.com/v1/tracks/5Mxt2tVgV4UjMfVwQkvZmq,audio_features,spotify:track:5Mxt2tVgV4UjMfVwQkvZmq,0.444,1
1407,8.08e-05,https://api.spotify.com/v1/audio-analysis/0W43LnKXzRivi0WPaoBLVO,0.262,233520,0.928,0W43LnKXzRivi0WPaoBLVO,4.76e-05,9,0.195,-2.795,1,0.0894,161.925,4,https://api.spotify.com/v1/tracks/0W43LnKXzRivi0WPaoBLVO,audio_features,spotify:track:0W43LnKXzRivi0WPaoBLVO,0.533,1
1408,0.00248,https://api.spotify.com/v1/audio-analysis/7E1iVmRn2VPmNBFQkNFa6o,0.432,208680,0.9,7E1iVmRn2VPmNBFQkNFa6o,0.0,0,0.631,-2.832,1,0.0447,178.086,4,https://api.spotify.com/v1/tracks/7E1iVmRn2VPmNBFQkNFa6o,audio_features,spotify:track:7E1iVmRn2VPmNBFQkNFa6o,0.486,1
1409,0.669,https://api.spotify.com/v1/audio-analysis/1XpYodsD36XN7ygcdF7mJJ,0.642,258373,0.289,1XpYodsD36XN7ygcdF7mJJ,0.0,9,0.18,-9.918,1,0.0367,84.996,4,https://api.spotify.com/v1/tracks/1XpYodsD36XN7ygcdF7mJJ,audio_features,spotify:track:1XpYodsD36XN7ygcdF7mJJ,0.407,1
1410,0.0046,https://api.spotify.com/v1/audio-analysis/1y1sChqjzdNWzwdHQADMrR,0.496,185587,0.863,1y1sChqjzdNWzwdHQADMrR,0.0,9,0.639,-4.153,1,0.0381,110.018,4,https://api.spotify.com/v1/tracks/1y1sChqjzdNWzwdHQADMrR,audio_features,spotify:track:1y1sChqjzdNWzwdHQADMrR,0.243,1
1411,0.214,https://api.spotify.com/v1/audio-analysis/3SdYnX1212sx5X0N4Lj3Vb,0.923,170709,0.488,3SdYnX1212sx5X0N4Lj3Vb,0.0,0,0.165,-2.817,1,0.179,129.944,4,https://api.spotify.com/v1/tracks/3SdYnX1212sx5X0N4Lj3Vb,audio_features,spotify:track:3SdYnX1212sx5X0N4Lj3Vb,0.585,0
1412,0.00152,https://api.spotify.com/v1/audio-analysis/3lPn81PFyKvXiyHhlkwkQ4,0.271,274133,0.903,3lPn81PFyKvXiyHhlkwkQ4,1.5e-05,6,0.189,-4.516,0,0.137,147.159,4,https://api.spotify.com/v1/tracks/3lPn81PFyKvXiyHhlkwkQ4,audio_features,spotify:track:3lPn81PFyKvXiyHhlkwkQ4,0.22,0
1413,0.0726,https://api.spotify.com/v1/audio-analysis/0hsSA8Mr4g1ZCSUtQyrcy1,0.663,269667,0.805,0hsSA8Mr4g1ZCSUtQyrcy1,0.000151,11,0.688,-7.077,0,0.095,129.987,4,https://api.spotify.com/v1/tracks/0hsSA8Mr4g1ZCSUtQyrcy1,audio_features,spotify:track:0hsSA8Mr4g1ZCSUtQyrcy1,0.293,1
1414,0.00274,https://api.spotify.com/v1/audio-analysis/5ybJm6GczjQOgTqmJ0BomP,0.662,232120,0.736,5ybJm6GczjQOgTqmJ0BomP,0.000844,7,0.0464,-6.511,1,0.0374,104.003,4,https://api.spotify.com/v1/tracks/5ybJm6GczjQOgTqmJ0BomP,audio_features,spotify:track:5ybJm6GczjQOgTqmJ0BomP,0.674,1
1415,0.00294,https://api.spotify.com/v1/audio-analysis/0cnouzAiEjdjXB5xVVQ8Vo,0.577,259880,0.837,0cnouzAiEjdjXB5xVVQ8Vo,2.48e-06,1,0.334,-4.05,1,0.025,104.965,4,https://api.spotify.com/v1/tracks/0cnouzAiEjdjXB5xVVQ8Vo,audio_features,spotify:track:0cnouzAiEjdjXB5xVVQ8Vo,0.453,1
1416,0.0191,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,0.668,215693,0.857,16Of7eeW44kt0a1M0nitHM,6.71e-06,7,0.0385,-2.944,0,0.0535,131.959,4,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,audio_features,spotify:track:16Of7eeW44kt0a1M0nitHM,0.748,1
1417,3.75e-05,https://api.spotify.com/v1/audio-analysis/1HT87ItnKzcGCaQpqFchBW,0.458,184853,0.963,1HT87ItnKzcGCaQpqFchBW,0.0,6,0.209,-4.367,0,0.0571,119.899,4,https://api.spotify.com/v1/tracks/1HT87ItnKzcGCaQpqFchBW,audio_features,spotify:track:1HT87ItnKzcGCaQpqFchBW,0.465,0
1418,3.08e-05,https://api.spotify.com/v1/audio-analysis/48CLs5HyPcDgH52Fi07rOU,0.254,211982,0.974,48CLs5HyPcDgH52Fi07rOU,0.235,2,0.318,-4.913,1,0.134,107.111,3,https://api.spotify.com/v1/tracks/48CLs5HyPcDgH52Fi07rOU,audio_features,spotify:track:48CLs5HyPcDgH52Fi07rOU,0.233,0
1419,0.042,https://api.spotify.com/v1/audio-analysis/697M5JB8FDIyRXEXgl1pBZ,0.466,173933,0.965,697M5JB8FDIyRXEXgl1pBZ,0.0,1,0.101,-2.597,0,0.0904,95.028,3,https://api.spotify.com/v1/tracks/697M5JB8FDIyRXEXgl1pBZ,audio_features,spotify:track:697M5JB8FDIyRXEXgl1pBZ,0.453,1
1420,0.232,https://api.spotify.com/v1/audio-analysis/0dA2Mk56wEzDgegdC6R17g,0.679,210091,0.634,0dA2Mk56wEzDgegdC6R17g,0.0,5,0.115,-5.024,0,0.0654,102.013,4,https://api.spotify.com/v1/tracks/0dA2Mk56wEzDgegdC6R17g,audio_features,spotify:track:0dA2Mk56wEzDgegdC6R17g,0.498,1
1421,0.0138,https://api.spotify.com/v1/audio-analysis/5um5Q5DCZ26Hm1az7JnTn5,0.479,226502,0.945,5um5Q5DCZ26Hm1az7JnTn5,0.000717,11,0.37,-4.921,0,0.0601,152.992,4,https://api.spotify.com/v1/tracks/5um5Q5DCZ26Hm1az7JnTn5,audio_features,spotify:track:5um5Q5DCZ26Hm1az7JnTn5,0.281,0
1422,9.28e-06,https://api.spotify.com/v1/audio-analysis/7psbkcQ8Pxsf25ltn3y7MU,0.446,173455,0.918,7psbkcQ8Pxsf25ltn3y7MU,0.0,5,0.161,-3.214,0,0.0724,110.016,4,https://api.spotify.com/v1/tracks/7psbkcQ8Pxsf25ltn3y7MU,audio_features,spotify:track:7psbkcQ8Pxsf25ltn3y7MU,0.304,0
1423,0.104,https://api.spotify.com/v1/audio-analysis/3t0AO3JYRmyePjWs8y5qBQ,0.685,229480,0.629,3t0AO3JYRmyePjWs8y5qBQ,0.0,5,0.078,-7.292,1,0.0431,113.97,4,https://api.spotify.com/v1/tracks/3t0AO3JYRmyePjWs8y5qBQ,audio_features,spotify:track:3t0AO3JYRmyePjWs8y5qBQ,0.365,1
1424,0.283,https://api.spotify.com/v1/audio-analysis/1SdiojvoE54GEGf7TBE3CB,0.636,171414,0.587,1SdiojvoE54GEGf7TBE3CB,0.0971,1,0.084,-8.906,1,0.0388,95.023,4,https://api.spotify.com/v1/tracks/1SdiojvoE54GEGf7TBE3CB,audio_features,spotify:track:1SdiojvoE54GEGf7TBE3CB,0.24,1
1425,0.0116,https://api.spotify.com/v1/audio-analysis/6va4r4pjrg82MFe2djzKWw,0.469,222680,0.872,6va4r4pjrg82MFe2djzKWw,3.98e-06,0,0.0748,-5.155,0,0.0451,177.019,4,https://api.spotify.com/v1/tracks/6va4r4pjrg82MFe2djzKWw,audio_features,spotify:track:6va4r4pjrg82MFe2djzKWw,0.413,1
1426,0.0682,https://api.spotify.com/v1/audio-analysis/22BFsZDi3aKah9IttZgx80,0.969,243080,0.575,22BFsZDi3aKah9IttZgx80,0.0,7,0.0409,-6.4,0,0.0716,116.979,4,https://api.spotify.com/v1/tracks/22BFsZDi3aKah9IttZgx80,audio_features,spotify:track:22BFsZDi3aKah9IttZgx80,0.964,1
1427,0.124,https://api.spotify.com/v1/audio-analysis/4HUEpEMFIQ5hIAVCvlR2A0,0.758,157344,0.739,4HUEpEMFIQ5hIAVCvlR2A0,0.000102,11,0.442,-7.145,0,0.0361,131.991,4,https://api.spotify.com/v1/tracks/4HUEpEMFIQ5hIAVCvlR2A0,audio_features,spotify:track:4HUEpEMFIQ5hIAVCvlR2A0,0.968,1
1428,0.0239,https://api.spotify.com/v1/audio-analysis/5lshgg7mRSMx9tsBiBzxVu,0.573,237720,0.787,5lshgg7mRSMx9tsBiBzxVu,1.58e-06,5,0.202,-7.22,0,0.0687,99.792,4,https://api.spotify.com/v1/tracks/5lshgg7mRSMx9tsBiBzxVu,audio_features,spotify:track:5lshgg7mRSMx9tsBiBzxVu,0.494,1
1429,0.0424,https://api.spotify.com/v1/audio-analysis/7AwywoYsLhJNxxAcEZzQML,0.625,214744,0.778,7AwywoYsLhJNxxAcEZzQML,0.0,1,0.492,-5.027,0,0.0456,98.035,4,https://api.spotify.com/v1/tracks/7AwywoYsLhJNxxAcEZzQML,audio_features,spotify:track:7AwywoYsLhJNxxAcEZzQML,0.205,1
1430,0.644,https://api.spotify.com/v1/audio-analysis/33hZtYFKSFS9bakXcYZiGF,0.463,160366,0.961,33hZtYFKSFS9bakXcYZiGF,0.0,2,0.384,-2.452,1,0.0923,168.291,4,https://api.spotify.com/v1/tracks/33hZtYFKSFS9bakXcYZiGF,audio_features,spotify:track:33hZtYFKSFS9bakXcYZiGF,0.837,0
1431,0.0577,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,0.565,231906,0.782,2habSXqcJGExM6JJyskY7O,4.16e-05,8,0.0757,-6.413,1,0.0506,140.004,4,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,audio_features,spotify:track:2habSXqcJGExM6JJyskY7O,0.4,1
1432,9.14e-05,https://api.spotify.com/v1/audio-analysis/7n7vOMQgUkE6mvyxU4PVUm,0.579,242618,0.884,7n7vOMQgUkE6mvyxU4PVUm,0.000106,2,0.189,-4.59,1,0.0749,117.051,4,https://api.spotify.com/v1/tracks/7n7vOMQgUkE6mvyxU4PVUm,audio_features,spotify:track:7n7vOMQgUkE6mvyxU4PVUm,0.366,0
1433,3.53e-05,https://api.spotify.com/v1/audio-analysis/3iPMVDlzpkXuYkvsa1PRQj,0.482,193493,0.716,3iPMVDlzpkXuYkvsa1PRQj,0.000269,2,0.0649,-4.362,0,0.0392,141.063,3,https://api.spotify.com/v1/tracks/3iPMVDlzpkXuYkvsa1PRQj,audio_features,spotify:track:3iPMVDlzpkXuYkvsa1PRQj,0.39,0
1434,0.0151,https://api.spotify.com/v1/audio-analysis/47Slg6LuqLaX0VodpSCvPt,0.637,220733,0.843,47Slg6LuqLaX0VodpSCvPt,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt,audio_features,spotify:track:47Slg6LuqLaX0VodpSCvPt,0.434,1
1435,0.000122,https://api.spotify.com/v1/audio-analysis/73CczWVa3cudmlTAgOwKXv,0.409,204187,0.989,73CczWVa3cudmlTAgOwKXv,0.0,9,0.356,-4.115,1,0.143,154.986,4,https://api.spotify.com/v1/tracks/73CczWVa3cudmlTAgOwKXv,audio_features,spotify:track:73CczWVa3cudmlTAgOwKXv,0.228,0
1436,0.0696,https://api.spotify.com/v1/audio-analysis/7fPHfBCyKE3aVCBjE4DAvl,0.48,235653,0.682,7fPHfBCyKE3aVCBjE4DAvl,0.0,7,0.0463,-4.94,1,0.13,167.939,3,https://api.spotify.com/v1/tracks/7fPHfBCyKE3aVCBjE4DAvl,audio_features,spotify:track:7fPHfBCyKE3aVCBjE4DAvl,0.506,1
1437,0.000803,https://api.spotify.com/v1/audio-analysis/0F5K748gQcSYvRDK5vjxZU,0.628,251307,0.65,0F5K748gQcSYvRDK5vjxZU,0.00018,9,0.101,-7.033,0,0.0379,143.061,4,https://api.spotify.com/v1/tracks/0F5K748gQcSYvRDK5vjxZU,audio_features,spotify:track:0F5K748gQcSYvRDK5vjxZU,0.394,1
1438,0.000127,https://api.spotify.com/v1/audio-analysis/5f5yDMpPgcfWEyxcIoR3nf,0.518,225160,0.944,5f5yDMpPgcfWEyxcIoR3nf,0.0,7,0.367,-2.399,1,0.0829,99.091,4,https://api.spotify.com/v1/tracks/5f5yDMpPgcfWEyxcIoR3nf,audio_features,spotify:track:5f5yDMpPgcfWEyxcIoR3nf,0.493,0
1439,0.58,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,0.338,482830,0.34,5CQ30WqJwcep0pYcV4AMNc,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.197,1
1440,0.766,https://api.spotify.com/v1/audio-analysis/2cXATVqLE5BELCbWSHQKva,0.61,211084,0.287,2cXATVqLE5BELCbWSHQKva,0.0,9,0.103,-7.366,1,0.0354,82.782,4,https://api.spotify.com/v1/tracks/2cXATVqLE5BELCbWSHQKva,audio_features,spotify:track:2cXATVqLE5BELCbWSHQKva,0.195,1
1441,0.00561,https://api.spotify.com/v1/audio-analysis/61fHf3cAlh3vXFV2oKCdPM,0.323,220080,0.876,61fHf3cAlh3vXFV2oKCdPM,3.16e-06,1,0.222,-5.108,1,0.116,134.947,4,https://api.spotify.com/v1/tracks/61fHf3cAlh3vXFV2oKCdPM,audio_features,spotify:track:61fHf3cAlh3vXFV2oKCdPM,0.337,0
1442,0.0841,https://api.spotify.com/v1/audio-analysis/2O0tF4uRKhsKRDO3TGI5ev,0.821,194769,0.436,2O0tF4uRKhsKRDO3TGI5ev,0.00183,1,0.0935,-8.074,1,0.0427,109.515,3,https://api.spotify.com/v1/tracks/2O0tF4uRKhsKRDO3TGI5ev,audio_features,spotify:track:2O0tF4uRKhsKRDO3TGI5ev,0.663,1
1443,0.304,https://api.spotify.com/v1/audio-analysis/7x5xYW5W42OGPAdHUyyguy,0.509,227480,0.671,7x5xYW5W42OGPAdHUyyguy,0.0,1,0.0452,-5.709,1,0.0678,118.413,5,https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy,audio_features,spotify:track:7x5xYW5W42OGPAdHUyyguy,0.55,1
1444,0.00638,https://api.spotify.com/v1/audio-analysis/0Oa9mHOnH14GZ4toWwkf4c,0.572,225520,0.778,0Oa9mHOnH14GZ4toWwkf4c,0.0,1,0.0563,-5.208,1,0.233,168.073,4,https://api.spotify.com/v1/tracks/0Oa9mHOnH14GZ4toWwkf4c,audio_features,spotify:track:0Oa9mHOnH14GZ4toWwkf4c,0.54,1
1445,0.0122,https://api.spotify.com/v1/audio-analysis/5dTcUe0Kq9as0JDI9ZlwES,0.341,251319,0.723,5dTcUe0Kq9as0JDI9ZlwES,0.000241,1,0.0617,-5.492,1,0.0715,119.254,4,https://api.spotify.com/v1/tracks/5dTcUe0Kq9as0JDI9ZlwES,audio_features,spotify:track:5dTcUe0Kq9as0JDI9ZlwES,0.235,1
1446,0.000651,https://api.spotify.com/v1/audio-analysis/6d05C2cR01olKsCJoUvNgG,0.38,236427,0.993,6d05C2cR01olKsCJoUvNgG,0.0,9,0.0797,-2.374,1,0.155,140.058,4,https://api.spotify.com/v1/tracks/6d05C2cR01olKsCJoUvNgG,audio_features,spotify:track:6d05C2cR01olKsCJoUvNgG,0.214,0
1447,0.00537,https://api.spotify.com/v1/audio-analysis/19RevBdb9MKUaBIvxSbGd4,0.58,239999,0.846,19RevBdb9MKUaBIvxSbGd4,6.62e-06,9,0.145,-2.876,0,0.0573,129.998,4,https://api.spotify.com/v1/tracks/19RevBdb9MKUaBIvxSbGd4,audio_features,spotify:track:19RevBdb9MKUaBIvxSbGd4,0.366,1
1448,0.000102,https://api.spotify.com/v1/audio-analysis/6o39Ln9118FKTMbM4BvcEy,0.405,222093,0.94,6o39Ln9118FKTMbM4BvcEy,2.79e-05,1,0.719,-3.103,0,0.0844,143.126,4,https://api.spotify.com/v1/tracks/6o39Ln9118FKTMbM4BvcEy,audio_features,spotify:track:6o39Ln9118FKTMbM4BvcEy,0.24,0
1449,0.000199,https://api.spotify.com/v1/audio-analysis/0g5mscoqt5BBza10p6EnyQ,0.862,236133,0.603,0g5mscoqt5BBza10p6EnyQ,0.0,4,0.26,-6.718,1,0.084,115.003,4,https://api.spotify.com/v1/tracks/0g5mscoqt5BBza10p6EnyQ,audio_features,spotify:track:0g5mscoqt5BBza10p6EnyQ,0.482,1
1450,0.335,https://api.spotify.com/v1/audio-analysis/45wCjjaPuE5M9BdNA4iYV2,0.667,211303,0.802,45wCjjaPuE5M9BdNA4iYV2,0.0,2,0.128,-5.126,1,0.0761,128.931,4,https://api.spotify.com/v1/tracks/45wCjjaPuE5M9BdNA4iYV2,audio_features,spotify:track:45wCjjaPuE5M9BdNA4iYV2,0.683,1
1451,0.369,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,0.689,229526,0.481,7wqSzGeodspE3V6RBD5W8L,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,4,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,audio_features,spotify:track:7wqSzGeodspE3V6RBD5W8L,0.283,1
1452,0.384,https://api.spotify.com/v1/audio-analysis/1OUxBM6TphEnDh4EQkNRv1,0.528,199877,0.553,1OUxBM6TphEnDh4EQkNRv1,0.0,8,0.118,-7.73,1,0.0393,171.782,4,https://api.spotify.com/v1/tracks/1OUxBM6TphEnDh4EQkNRv1,audio_features,spotify:track:1OUxBM6TphEnDh4EQkNRv1,0.732,1
1453,2.95e-05,https://api.spotify.com/v1/audio-analysis/0TbbFwClRBAyURSBynegzo,0.467,255693,0.942,0TbbFwClRBAyURSBynegzo,0.000562,5,0.47,-4.117,1,0.055,139.952,4,https://api.spotify.com/v1/tracks/0TbbFwClRBAyURSBynegzo,audio_features,spotify:track:0TbbFwClRBAyURSBynegzo,0.223,0
1454,0.0383,https://api.spotify.com/v1/audio-analysis/6nHqns54LRqDNjeqKDF3v8,0.562,197936,0.857,6nHqns54LRqDNjeqKDF3v8,0.0,7,0.11,-3.926,0,0.0801,126.883,4,https://api.spotify.com/v1/tracks/6nHqns54LRqDNjeqKDF3v8,audio_features,spotify:track:6nHqns54LRqDNjeqKDF3v8,0.539,1
1455,0.000376,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,0.585,304880,0.887,5anCkDvJ17aznvK5TED5uo,0.0518,3,0.132,-5.086,0,0.0362,118.035,4,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,audio_features,spotify:track:5anCkDvJ17aznvK5TED5uo,0.711,0
1456,2.76e-05,https://api.spotify.com/v1/audio-analysis/6CnqEMkpDvlqXlJpyqMgXO,0.345,257872,0.969,6CnqEMkpDvlqXlJpyqMgXO,0.352,8,0.462,-2.55,1,0.15,153.781,4,https://api.spotify.com/v1/tracks/6CnqEMkpDvlqXlJpyqMgXO,audio_features,spotify:track:6CnqEMkpDvlqXlJpyqMgXO,0.159,0
1457,0.000157,https://api.spotify.com/v1/audio-analysis/6gZ8Q4U67j4qkL0IQCtryQ,0.632,203344,0.784,6gZ8Q4U67j4qkL0IQCtryQ,3.6e-05,2,0.037,-7.457,1,0.0393,100.019,4,https://api.spotify.com/v1/tracks/6gZ8Q4U67j4qkL0IQCtryQ,audio_features,spotify:track:6gZ8Q4U67j4qkL0IQCtryQ,0.278,1
1458,0.0477,https://api.spotify.com/v1/audio-analysis/3NSX7d2svHSRVplOLf9XAz,0.683,178560,0.892,3NSX7d2svHSRVplOLf9XAz,0.0,0,0.151,-4.734,1,0.0368,120.073,4,https://api.spotify.com/v1/tracks/3NSX7d2svHSRVplOLf9XAz,audio_features,spotify:track:3NSX7d2svHSRVplOLf9XAz,0.559,1
1459,3.21e-05,https://api.spotify.com/v1/audio-analysis/3ilqgSgOVG3u11thnU5ok8,0.295,254613,0.98,3ilqgSgOVG3u11thnU5ok8,0.0,2,0.359,-4.075,0,0.0854,134.335,4,https://api.spotify.com/v1/tracks/3ilqgSgOVG3u11thnU5ok8,audio_features,spotify:track:3ilqgSgOVG3u11thnU5ok8,0.283,0
1460,0.207,https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,0.683,190428,0.53,7F9vK8hNFMml4GtHsaXui6,0.0,5,0.394,-4.918,0,0.142,75.016,4,https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6,audio_features,spotify:track:7F9vK8hNFMml4GtHsaXui6,0.645,1
1461,0.00864,https://api.spotify.com/v1/audio-analysis/2Y2ud3awMZHDxOCpDebiv3,0.583,275987,0.829,2Y2ud3awMZHDxOCpDebiv3,0.0,1,0.0426,-4.603,1,0.134,174.028,4,https://api.spotify.com/v1/tracks/2Y2ud3awMZHDxOCpDebiv3,audio_features,spotify:track:2Y2ud3awMZHDxOCpDebiv3,0.575,1
1462,4.62e-05,https://api.spotify.com/v1/audio-analysis/5UWB4UcasxL1TFZiAXegAw,0.725,215200,0.672,5UWB4UcasxL1TFZiAXegAw,0.00225,5,0.112,-5.353,0,0.0283,125.042,4,https://api.spotify.com/v1/tracks/5UWB4UcasxL1TFZiAXegAw,audio_features,spotify:track:5UWB4UcasxL1TFZiAXegAw,0.777,1
1463,0.3,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,0.751,211160,0.834,6naxalmIoLFWR0siv8dnQQ,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,audio_features,spotify:track:6naxalmIoLFWR0siv8dnQQ,0.894,1
1464,0.00469,https://api.spotify.com/v1/audio-analysis/5xsoQQCyvuZ4wr0TtAYer1,0.53,156624,0.981,5xsoQQCyvuZ4wr0TtAYer1,8.42e-06,1,0.115,-3.957,0,0.0549,124.977,4,https://api.spotify.com/v1/tracks/5xsoQQCyvuZ4wr0TtAYer1,audio_features,spotify:track:5xsoQQCyvuZ4wr0TtAYer1,0.451,0
1465,0.0246,https://api.spotify.com/v1/audio-analysis/6h3hh8ehSZpvbHquF1L47s,0.693,209033,0.712,6h3hh8ehSZpvbHquF1L47s,5.8e-06,1,0.128,-2.716,1,0.0721,92.979,4,https://api.spotify.com/v1/tracks/6h3hh8ehSZpvbHquF1L47s,audio_features,spotify:track:6h3hh8ehSZpvbHquF1L47s,0.585,1
1466,0.00621,https://api.spotify.com/v1/audio-analysis/1COvXs6jaykXC73h9OSBVM,0.813,171413,0.872,1COvXs6jaykXC73h9OSBVM,0.0,9,0.0498,-5.224,1,0.107,103.016,4,https://api.spotify.com/v1/tracks/1COvXs6jaykXC73h9OSBVM,audio_features,spotify:track:1COvXs6jaykXC73h9OSBVM,0.736,1
1467,0.00173,https://api.spotify.com/v1/audio-analysis/4UJX7so2d2L2XttE5Pfwm7,0.195,283360,0.935,4UJX7so2d2L2XttE5Pfwm7,0.000137,7,0.108,-3.623,0,0.133,129.328,5,https://api.spotify.com/v1/tracks/4UJX7so2d2L2XttE5Pfwm7,audio_features,spotify:track:4UJX7so2d2L2XttE5Pfwm7,0.236,0
1468,0.0621,https://api.spotify.com/v1/audio-analysis/7y9tY47ksjYD5jqffGahf7,0.699,210921,0.709,7y9tY47ksjYD5jqffGahf7,0.0,7,0.419,-6.176,1,0.395,122.09,4,https://api.spotify.com/v1/tracks/7y9tY47ksjYD5jqffGahf7,audio_features,spotify:track:7y9tY47ksjYD5jqffGahf7,0.525,1
